ORIGINAL_VALUE	LANGUAGE	URI	START	END
1. Stockholms Frihamn / 2. Officin: A.-B. Tullbergs Film Karta över norra Europa. Pilar anger sjöfartsförbindelserna med Stockholm. Pilar strålar ut från Stockholm. Panorering av frihamnsområdet med stickspår. Bilder från vattenbassängerna. Flera båtar ligger inne. Lyftkranar längs kajerna. / 3. Kranarna lossa kaffe till magasinet Lyftkran på travers lyfter in kaffesäckar i magasin. Kameran rör sig bakom traverskran och arbetare som bär in kaffesäckarna i magasinet. / 4. Mer än Sveriges halva kaffeimport distribueras genom Stockholms Frihamn Travar med kaffesäckar inne i magasin. Arbetare kommer med sina bördor. / 5. Förtullning i magasinet Kaffesäckar lastas på vagn. Säckarna vägs. Kaffesäckarna rutschar ned i en spiralformad bana på en lastbrygga och lastas på en flakvagn. En container från Hudson Motor Cars i Detroit placeras på kajen. Lådan bryts upp och vi ser bilen inuti. Bilen lyfts med domkraft, hjulen monteras. Männen skjuter fram bilen så den glider av lådans underrede. Ett magasin fyllt med säckar och travar med gummidäck. Arbetare kommer in och börjar lasta däcken på vagnar. Däcken vägs. / 6. Från magasin III - nordens största och modernaste varumagasin Bilar i Magasin IIIs lager, flera av dem körs ut. Tomma delar av varumagasinet visas upp, taket hålls upp av stadiga pelare. / 7. Ryskt lin och amerikanskt socker i stora mängder Högar med lin och sockersäckar travas upp. / 8. Slut	sv	http://www.wikidata.org/entity/Q12439	824	831
Xiéqùyuan, The Garden of Harmonious Interests. En liten trädgård i sommarpalatset. Centralt i bilden en byggnad med en damm framför.	sv	http://www.wikidata.org/entity/Q1107656	56	64
Enligt text på fotokuvert: Sommarpalatset.	sv	http://www.wikidata.org/entity/Q4132	27	41
Äldre man med pilbåge och tillsammans med sju barn i Santaishan Singpho by, Singpho-Kachin, 1962.	sv	http://www.wikidata.org/entity/Q8441	6	9
"Bild ur mapp märkt ""Sculpture 24, Buddha seated, T´ang"". Museum of Fine Arts, Boston."	sv	http://www.wikidata.org/entity/Q748	34	40
Vad som verkar vara gårdsplanen framför ett tempel. En man sitter på en låg pall framför ett lågt dukat bord.	sv	http://www.wikidata.org/entity/Q8441	55	58
Port för vattenväg i stadsmursliknande byggnad. En man för en båt igenom.	sv	http://www.wikidata.org/entity/Q8441	51	54
"Bodhisattva, stående. Bild ur mapp märkt ""Sculpture 32, China, Bodhisattva standing, T´ANG""."	sv	http://www.wikidata.org/entity/Q148	56	61
Pojke med keps går över gatan framför en buss, Kunming, 1962.	sv	http://www.wikidata.org/entity/Q3010	0	5
Enligt text på fotokuvert: Yongdingmen. Stadsport med den trafikerade gatan framför.	sv	http://www.wikidata.org/entity/Q82117	40	49
Enligt text i Kinas trädgårdar Vol. I av Osvald Sirén: En paviljongkrönt bäckravin vid Lingyingsi, Hangzhou.	sv	http://www.wikidata.org/entity/Q733791	41	53
Enligt text i Kinas trädgårdar Vol. I av Osvald Sirén: Qianguangmen, Det himmelska Ljusets Port, ledande till Tuancheng i Beihai.	sv	http://www.wikidata.org/entity/Q133650	122	128
"Bild ur mapp märkt ""Sculpture, Animals, 6 Dynasties, 4"". Coll. Octave, Homberg, Paris."	sv	http://www.wikidata.org/entity/Q90	80	85
En byggnad med många dörrar, alla är stängda. En liten trappa leder upp till en staketomgärdad terrass framför byggnaden.	sv	http://www.wikidata.org/entity/Q838625	95	102
1.Stockhom har valt Valintresset har i år varit ovanligt stort och på fredagen gick hela Stockholm man och kvinna ur huse. - Universitetskansler Trygger med maka på väg till valurnan i positionsartillerits kasern. - Amiral Lindmans 102-åriga moder var även bland de röstande. / 2.Steninge egendom i närheten av Märsta, är välbekant för sina vackra trädgårds- och parkanläggningar. - Till egendomen hör även en välordnad handelsträdgård. / 3.Sköna Evor från Stockholm och Uppsala ha utkämpat en het strid i handboll. Huvudstadens representanter vunno en välförtjänt seger. / 4.Sensation Danske derbysegraren Carlsminde infriade ej förväntningarna vid sitt deltagande i svenskt S:t Leger på Ulriksdal, där han förvisades till tredje plats. - Favoriten Carlsminde - före loppet. - Carlsmindes ägare, direktör Jürgensen. / 5.Skolungdomen hade tagit Stadion i besittning, så A.I.K. och Örgryte fick sparka om poänger i Allsvenska serier på Råsunda. - Rydell, Sverige, var nöjd med resultatet.	sv	http://www.wikidata.org/entity/Q25286	471	478
Skulpturer gestaltande två sittande Buddhor samt ett antal Buddha- och Bodhisattvahuvuden.	sv	http://www.wikidata.org/entity/Q7055	59	65
Tiantan, Himmelens tempel. Trappa som leder till en dörröppning genom vilken man ser Himmelens tempel.	sv	http://www.wikidata.org/entity/Q8441	77	80
Enligt text under Pl. 192a Kinas trädgårdar Vol. I: Yuanmingyuan. Dashuifa ”De Stora Springvattnen”. Bild efter gravyr år 1786.	sv	http://www.wikidata.org/entity/Q907894	52	64
En man på en gata med en lång pipa i munnen.	sv	http://www.wikidata.org/entity/Q8441	3	6
Kina före Kina	sv	http://www.wikidata.org/entity/Q148	10	14
Ett ungt par under ett solparaply på gata i Xian, 1962. Bildtext: Älskande par, Sian. Bilden publicerad i Jan Myrdal och Gun Kessle, Kinesisk Resa, P. A. Norstedt & Söners Förlag, Stockholm, 1966, sid 77.	sv	http://www.wikidata.org/entity/Q1398697	106	116
Sydöstra hörntornet av Förbjudna staden.	sv	http://www.wikidata.org/entity/Q80290	23	39
Byggnad med tre stängda portar. Utanför byggnaden separat ligger en terrass.	sv	http://www.wikidata.org/entity/Q838625	68	75
"Lars Leijonborg talar i hörsalen Beijing på Östasiatiska museet 2008 om projektet ""Project China 2008"", ett ettårigt skolprojekt med 12 elever från Kungliga tekniska högskolan (KTH) och Handelshögskolan. Projektet sponsrades av Ikea, Stora Enso, Ericsson och Sandvik."	sv	http://www.wikidata.org/entity/Q946818	0	15
"Bodhisattva, stående. Bild ur mapp märkt ""Sculpture 30, China, Bodhisattva standing, T´ANG""."	sv	http://www.wikidata.org/entity/Q178149	63	74
Kessle, Gun & Myrdal, Jan (1983). Bortom bergen: bilder från Binglingsi, Maijishan, Dunhuang och andra helgedomar längs den gamla vägen : med ett inledande resonemang kring resandet, seendet och konsten. Stockholm: Norstedt	sv	http://www.wikidata.org/entity/Q573037	215	223
Öppning i stora muren (kinesiska muren) norr om Kalgan på Urga-vägen (Urga = Ulan Bator). (katalog)	sv	http://www.wikidata.org/entity/Q12501	23	38
Beihai. Fem män i en liten båt på Baihaisjön. I bakgrunden The Bridge of Everlasting Peace och den vita dagoban.	sv	http://www.wikidata.org/entity/Q133650	0	6
Stadsport med ett torg framför där rikshor står parkerade.	sv	http://www.wikidata.org/entity/Q82117	0	9
Trädgård med stenformationer och växtlighet.	sv	http://www.wikidata.org/entity/Q1107656	0	8
"Bodhisattva. Bild ur mapp märkt ""Sculpture 27, China, Bodhisattva, N. W E I, W. W E I, E. W E I""."	sv	http://www.wikidata.org/entity/Q178149	54	65
Bildtext: Barn Två barn (ca 3-5 år gamla) sitter vid bord innomhus och äter ur var sin skål. Bilden finns publicerad på sidan 113 i boken: Kinesisk resa, Norstedts,1965. Mellanformat Svartvit	sv	http://www.wikidata.org/entity/Q7569	19	23
Enligt text under Pl. 140 Kinas trädgårdar Vol. I: Chang Ching-weis (Zhang Jingwei) forna trädgård i Peking. Den stora dammen med dess berg, paviljonger och gallerier är fortfarande rikt bevuxen med lotus, ehuru vattnet saknas.	sv	http://www.wikidata.org/entity/Q1107656	90	98
Bildtext: Barn Två barn (ca 3-5 år gamla) sitter vid bord innomhus och äter ur var sin skål. Bilden finns publicerad på sidan 113 i boken: Kinesisk resa, Norstedts,1965. Mellanformat Svartvit	sv	http://www.wikidata.org/entity/Q61509	148	152
En procession med flera män som bär en bärstol.	sv	http://www.wikidata.org/entity/Q476850	39	46
Trappa vid himmelsaltaret, nästan övervuxen av ogräs.	sv	http://www.wikidata.org/entity/Q12511	0	6
Enligt text på fotokuvert: Nanhai. En öppen port ut mot en bro.	sv	http://www.wikidata.org/entity/Q1023893	27	33
Skulptur gestaltande stående Bodhisattva.	sv	http://www.wikidata.org/entity/Q178149	29	40
Gata med en affär. Några vuxna och ett barn poserar nyfiket för kameran.	sv	http://www.wikidata.org/entity/Q7569	39	43
Paviljong med låga bänkar att sitta på längst kanterna. Nedanför paviljongen en damm.	sv	http://www.wikidata.org/entity/Q235544	14	18
Del av åttkantig byggnad med en terrass runtomkring.	sv	http://www.wikidata.org/entity/Q838625	32	39
Trädgårdsportal som leder vidare till en annan del av trädgården. I dörröppningen poserar en pojke.	sv	http://www.wikidata.org/entity/Q3010	93	98
Enligt text på fotokuvert: Altar of Earth. Ditan	sv	http://www.wikidata.org/entity/Q2	36	41
Enligt text under Pl. 82 Kinas trädgårdar Vol. I: Fantasibild av Shi Chongs underbara trädgård på 500-talet, kallad Jingu, Guld-dalen. Målning av Qiu Ying (1500-talet) Chion-in, Kyoto.	sv	http://www.wikidata.org/entity/Q1107656	86	94
Enligt text på fotokuvert: Nanhai. Bild inifrån ett galleri.	sv	http://www.wikidata.org/entity/Q1023893	27	33
Enligt text i Kinas trädgårdar Vol. I av Osvald Sirén: Ett parti av Jingxinzhai-trädgården (Ching Hsin Chai), De Rena Tankarnas studio. Beihai, Beijing.	sv	http://www.wikidata.org/entity/Q133650	136	142
Johan Gunnar Andersson showing the collections to Crown Prince Gustaf Adolf in Stockholm (From Isaksson, ed. Kungen gräver) (Fiskesjö 2004, s. 94)	sv	http://www.wikidata.org/entity/Q1754	79	88
Enligt text i Kinas trädgårdar Vol. I av Osvald Sirén: Wanshoushan (The Longevity Hill). Xiejuyuan (Hsieh Chü Yüan). Under den heta sommaren blommar vattnet här rikligare än stränderna och fyller atmosfären med tunga dofter av lotus.	sv	http://www.wikidata.org/entity/Q733791	41	53
Gatubild med en kvinna bärandes ett barn. I bakgrunden överfyllda grönsaksstånd.	sv	http://www.wikidata.org/entity/Q467	16	22
Bildtext: Lille pojken Liu. Pojke (ca 2-3 år) står och äter med pinnar ur en skål. Bilden finns publicerad på sidan 112 i boken: Kinesisk resa, Norstedts,1965. - Mellanformat - Svartvit	sv	http://www.wikidata.org/entity/Q3010	28	33
Enligt text på fotokuvert: Nanhai. Två byggnader i vinkel.	sv	http://www.wikidata.org/entity/Q1023893	27	33
Folk i rörelse på gata i Mangshi, Yunnan, 1962.	sv	http://www.wikidata.org/entity/Q43194	34	40
Buddhistiska statyer, uthuggna ur bergväggen vid Ling Ying Si, nära Hangzhou. Pl. 111 Kinas trädgårdar Vol. I	sv	http://www.wikidata.org/entity/Q4970	68	76
"Andersson´s paleontology informants, Swedish missionairies at Xin´an Henan Province. Andersson´s handwritten note on the back of this photo says: ""Maria Pettersson and Maria Hultcrantz with their little protectees during the famine of 1919. (Fiskesjö 2004)"	sv	http://www.wikidata.org/entity/Q34	37	44
Stor gräsplan med stig som leder fram till ett altare.	sv	http://www.wikidata.org/entity/Q101687	47	53
Uniformklädda män bärandes på en bärstol.	sv	http://www.wikidata.org/entity/Q476850	33	40
Övergiven fästning, kinesiska muren, nära Yulinfu.	sv	http://www.wikidata.org/entity/Q12501	20	35
"Grottempel med sittande Buddha. Grotta 20 (cave XX). Bild ur mapp märkt ""Sculpture, Votive stele, Pei Wei, 2""."	sv	http://www.wikidata.org/entity/Q7055	24	30
Grottempel med sittande Buddha ovanför dörröppning.	sv	http://www.wikidata.org/entity/Q7055	24	30
Stenmaster utanför Feng Shen, Sui Yuan, vid Kalgan, Paotobanan.	sv	http://www.wikidata.org/entity/Q7313	34	38
Kinesiska muren, nära Yulinfu.	sv	http://www.wikidata.org/entity/Q12501	0	15
Enligt text i Kinas trädgårdar Vol. I av Osvald Sirén: Ett parti av Jingxinzhai-trädgården (Ching Hsin Chai), De Rena Tankarnas studio. Beihai, Beijing.	sv	http://www.wikidata.org/entity/Q733791	41	53
Flicka och män arbetar med båt i fiskeby förmodligen nära Qingdao, 1976.	sv	http://www.wikidata.org/entity/Q3031	0	6
Enligt text under Pl. 189a Kinas trädgårdar  Vol. I: Yuanmingyuan. Yangqiaolong, ”Rum för uppfödande av fåglar”, d. v. s. volièren. Bild efter gravyr av år 1786.	sv	http://www.wikidata.org/entity/Q907894	53	65
"Bodhisattva, stående. Bild ur mapp märkt ""Sculpture 30, China, Bodhisattva standing, T´ANG""."	sv	http://www.wikidata.org/entity/Q178149	0	11
"Bild ur mapp märkt ""Sculpture 6, China, Lung Men, General Views, Large roofless cave, Pin Yang Tung""."	sv	http://www.wikidata.org/entity/Q148	33	38
En byggnad med många dörrar, alla är stängda. En liten trappa på vardera sida leder upp till en staketomgärdad terrass framför byggnaden.	sv	http://www.wikidata.org/entity/Q838625	111	118
Enligt text i Kinas trädgårdar Vol. I av Osvald Sirén: Beihai. Xiaokunjiu, Den lilla kiosken på Kunlun berget.	sv	http://www.wikidata.org/entity/Q35	75	78
Liten stadsport. Människor passerar igenom porten. En man bär på ett ok med varor och två hundar ligger och slöar vid vägkanten.	sv	http://www.wikidata.org/entity/Q82117	6	15
"Bild ur mapp med stående eller sittande, märkt ""Sculpture Bodhisattva Seated - Standing Ming - Yuan Ch'ing -7-""."	sv	http://www.wikidata.org/entity/Q178149	58	69
Tre barn på en öppen plats. Ett av barnen bär ett yngre barn på ryggen.	sv	http://www.wikidata.org/entity/Q7569	56	60
I Kinas trädgårdar: med Osvald Sirén = With Osvald Sirén in the Chinese gardens. (2007). Stockholm: Östasiatiska museet	sv	http://www.wikidata.org/entity/Q733791	44	56
"1. Amerikanskt på strömmen Två amerikanska torpedjagare ""Charles Auburn"" och ""Osborne"" hedra f.n. Stockholm med sitt besök. / 2. De nya norrbrolejonen äro nu i det närmaste klara. De äro gjutna i brons och det är Hjalmar Bergmans Konstgjuteri som står för arbetet. / 3. Föreningen Stockholms Landstormskvinnor avhöll lördagen den 8 maj sin vårfest i Stadshusets Blå Hall. Kronprinsessan Louise var närvarande vid festen. Generallöjtnant K.O. Toll förklarade vårfesten öppnad. / 4. Svenska veckans ungdomsfest på Skansen inleddes med ett tåg av 150 nationalklädda ungdomar, vilka vandrade från Kungsträdgården ut till Skansen."	sv	http://www.wikidata.org/entity/Q725108	512	519
En stor damm med lotus. En pojke står i vattenbrynet. I bakgrunden stadsmuren med byggnad.	sv	http://www.wikidata.org/entity/Q3010	27	32
Flicka står utanför en byggnad där det står Länge leve partiet på en snedklistrad remsa! Santaishan Singpho by, Singpho-Kachin, 1962.	sv	http://www.wikidata.org/entity/Q3031	0	6
"Bild ur mapp märkt ""Sculpture Votive Stele T´ang -5-""."	sv	http://www.wikidata.org/entity/Q178743	37	42
Enligt text under Pl. 31 Kinas trädgårdar Vol. I: En mäktig Taihu-sten upprest i den förstörda trädgården vid den s.k. Wangska skolan i Suzhou.	sv	http://www.wikidata.org/entity/Q42622	136	142
Enligt text under Pl. 126 Kinas trädgårdar Vol. I: Suzhou. En modern trädgård, där stenarnas sammanhopning och uppradning motverka den måleriska uttrycksfullheten.	sv	http://www.wikidata.org/entity/Q42622	51	57
Gata med en affär. Några vuxna och barn poserar nyfiket för kameran.	sv	http://www.wikidata.org/entity/Q7569	35	39
Bildtext: Unga pionjärer på besök i nya stadsparken, Huhehot En stor grupp ungdomar går framför ett stort monument. En bit av en damm syns till vänster i bild. Bilden finns publicerad på sidan 45 i boken: Kinesisk resa, Norstedts,1965. - Mellanformat - Svartvit	sv	http://www.wikidata.org/entity/Q61509	214	218
Gatuliv i Luoyang, 1962. Bildtext: Gatubibliotek. Barn lånar böcker en söndagsmorgon, Loyang. Bilden finns publicerad i Kinesisk Resa P.A. Norstedt & Söners Förlag, 1966, sid 60. Text finns i Carlotta om bilden som GK-18-0002	sv	http://www.wikidata.org/entity/Q187136	10	17
Vad som verkar vara en stadsport. Människor passerar igenom porten.	sv	http://www.wikidata.org/entity/Q82117	23	32
Enligt text under Pl. 125a Kinas trädgårdar Vol. I: Den förfallna trädgården vid Wangska flickskolan i Suzhou.	sv	http://www.wikidata.org/entity/Q42622	103	109
Paviljong på en upphöjd terrass.	sv	http://www.wikidata.org/entity/Q838625	24	31
En liten paviljong på Meishan.	sv	http://www.wikidata.org/entity/Q427097	22	29
Gun Kessle och tolken Pei Guangxi? går en gata fram förmodligen i Dali, 1962.	sv	http://www.wikidata.org/entity/Q15176	26	33
Enligt text under Pl. 4 Kinas trädgårdar. Vol. I: En stenbro överspännande en kanal i Wang-familjens trädgård, även kallad  Chuyuan, i Suzhou.	sv	http://www.wikidata.org/entity/Q1107656	101	109
Yuanmingyuan (Old Summer Palace): Ruins of Xushuilou (House for Collecting Waters). 004535 är ett tryck som återger samma byggnad som den såg ut 1786.	sv	http://www.wikidata.org/entity/Q907894	14	31
Enligt föremålsetikett: Wooden Buddhistic figure. Chinese Tang och Song Dynasty 618 -1280 AD. From the Temple of Tianlongsi, Tsch Chow Fu,(Jincheng) Shanxi	sv	http://www.wikidata.org/entity/Q72990	139	147
Enligt text under Pl. 187 Kinas trädgårdar Vol. I: Yuanmingyuan. Tianran tuhua, ”En Naturens Målning”. så kallad på grund av sin intima skönhet. Teckning av F.M. Piper efter ett av de 40 kinesiska träsnitten. Konstakademien.	sv	http://www.wikidata.org/entity/Q907894	51	63
Enligt text under Pl. 166 Kinas trädgårdar Vol. I: Beihai. Fenliangge, Den Behagliga Svalkans Paviljong, och Yulang, Det Flytande Galleriet, utbyggt över vattnet på en balustradförsedd terrass.	sv	http://www.wikidata.org/entity/Q838625	185	192
Enligt text under Pl. 100 Kinas trädgårdar Vol. I: Parti av den mossiga parken i Saihoji, ett Zen-kloster nära Kyoto. Parken anlades vid mitten av 1300-talet och hör fortfarande till de bäst bevarade i Japan.	sv	http://www.wikidata.org/entity/Q17	202	207
Enligt text i Kinasträdgårdar Vol. I av Osvald Sirén: Bågformig sluten paviljong, uppförd på ett berg i en trädgård vid Nya sommarpalatset.	sv	http://www.wikidata.org/entity/Q4132	124	138
Krigslasarett i Shanghai hösten 1937.	sv	http://www.wikidata.org/entity/Q8686	16	24
Xiéqùyuan, The Garden of Harmonious Interests. En liten trädgård i sommarpalatset. Centralt i bilden en damm fylld med lotusblad. Dammen kantas av två paviljonger.	sv	http://www.wikidata.org/entity/Q4132	67	81
Tre flickor springer nerför en gata i Kunming; några pojkar hänger över muren och tittar ner på andra sidan, Kunming, 1962.	sv	http://www.wikidata.org/entity/Q182852	38	45
Xiéqùyuan, The Garden of Harmonious Interests. En liten trädgård i sommarpalatset. Centralt i bilden en damm fylld med lotusblad. Dammen kantas av två paviljonger.	sv	http://www.wikidata.org/entity/Q1107656	56	64
Enligt text under Pl. 51 Kinas trädgårdar Vol. I: En paviljong i krönet av Kolberget, Meishan, från vilket en vid utsikt öppnar sig över den Förbjudna Staden och närliggande delar av Peking.	sv	http://www.wikidata.org/entity/Q80290	141	157
En stadsport, på gatan nedanför är kommersen i fullgång.	sv	http://www.wikidata.org/entity/Q82117	3	12
Stadsport med många människor i förgrunden.	sv	http://www.wikidata.org/entity/Q82117	0	9
Stadsport med bred gata framför. Några människor i rörelse.	sv	http://www.wikidata.org/entity/Q82117	0	9
1. Den röde hanen - Svenska brandskyddsföreningens propaganda film I. / 2. Filmen utförd av: A.-B. Tullbergs Film / 3. För många människor är en eldsvåda endast ett intressant skådespel / 4. För somliga är redogörelsen för eldsvådan en underhållande lektyr / 5. Men det finns även människor, vilka gjort till sin uppgift att bekämpa den röde hanen / 6. Enbart i Stockholm förekomma varje år c:a 900 eldsvådor / 7. Årligen inträffa i Sverige c:a 3.500 eldsvådor och tillbud därtill / 8. Även för brandförsäkringsbolagen äro eldsvådorna orostiftarna / 9. - Jaså, har det brunnit i Norrköping igen? Vår inspektör kommer med första tåg / 10. Brandsförsäkringen förmår ej heller skydda mot förlorad arbetsförtjänst /11. Även om brandskadan täckes av försäkringen, innebär varje brand en förlust för landet. Brandskadeersättningarna måste uttaxeras på allmänheten / 12. Det är ej småsmulor, som årligen brinna upp i Sverige. Vi ha icke råd att hålla ett effektivt sjöförsvar… /13. ... men vi ha råd att låta motsvarande värden årligen brinna upp / 14. När det gäller eldsvådor, äro vi fattiga svenskar alltid frikostiga / 15. Brandskadestatistiken lär oss att slarv, vårdslöshet och okunnighet äro den röde hanens bästa gynnare / 16. Skräpupplag på vindar och garderober, i trappor o. dyl. äro farliga eldhärdar / 17. Slut	sv	http://www.wikidata.org/entity/Q34	433	440
Två barn (ca 3-5 år gamla) sitter vid bord inomhus och äter ur varsin skål, Liulin, 1962. Bildtext: Barn. Bilden finns publicerad i Jan Myrdal och Gun Kessle, Kinesisk resa, Norstedts, 1965, s. 113. Även som omslagsbild på den franska utgåvan av Rapport från Kinesisk by. Se: Jan Myrdal, Un village de la Chine populaire/trad.du suédois par C.G. Bjurström et André Mathieu; photos de Gun Kessle, Gallimard, 1964.	sv	http://www.wikidata.org/entity/Q1398697	132	142
Två unga pojkar som säljer äpplen i korgar, Luoyang, 1962.	sv	http://www.wikidata.org/entity/Q187136	44	51
Enligt text i Kinas trädgårdar Vol. I av Osvald Sirén: Beihai. Yiqing lou, Tornet vid Vattenbrynet, som bildar den östra avslutningen på Youlang, Det Flytande Galleriet.	sv	http://www.wikidata.org/entity/Q733791	41	53
Stående Bodhisattva.	sv	http://www.wikidata.org/entity/Q178149	8	19
Andersson´s students in the first Chinese Geology School, at a field trip near Kaipang, spring 1916. (Fiskesjö 2004)	sv	http://www.wikidata.org/entity/Q954811	0	9
Jan Myrdal skålar med kinesisk man på stäppen i Inre Mongoliet, 1962.	sv	http://www.wikidata.org/entity/Q8441	31	34
Xiéqùyuan, The Garden of Harmonious Interests. En liten trädgård i sommarpalatset. Centralt i bilden en byggnad med en damm framför.	sv	http://www.wikidata.org/entity/Q4132	67	81
From left: The Chinese geologist and paleontologist Yuan Fuli, Johan Gunnar Andersson, the Yuangshao village chief Mr. Wang and a Chinese preacher, Mr. Wang, posing together for a photo at the village of Yangshao in 1921, at the time of the first excavation. (Fiskesjö 2004)	sv	http://www.wikidata.org/entity/Q148	15	22
Flicka och pojke står utanför en byggnad där det står Länge leve partiet på en snedklistrad remsa! Santaishan Singpho by, Singpho-Kachin, 1962.	sv	http://www.wikidata.org/entity/Q3010	11	16
Två flickor leker vid en stenskulptur föreställande en häst, Kunming, 1962. Bildtext: Gatuscener, Kunming. Bilden finns publicerad i Jan Myrdal och Gun Kessle, Kinesisk resa, Norstedts, 1965, s. 127.	sv	http://www.wikidata.org/entity/Q182852	61	68
Enligt text på fotokuvert: Dongzhimen. Stadsport med vallgrav. I vallgraven simmar vita ankor.	sv	http://www.wikidata.org/entity/Q82117	39	48
En man poserar vid sitt gatukök. Bredvid honom en stor wok.	sv	http://www.wikidata.org/entity/Q208364	55	58
Pojke säljer te vid vägkanten på vägen mellan Huanglin och Yanan, 1962. Bilden publicerad i Jan Myrdal och Gun Kessle, Kinesisk Resa, Norstedts, 1965, s. 84.	sv	http://www.wikidata.org/entity/Q61509	128	132
En av de två flottarna under färden från Lanzhou genom Gyula flodens kanjon den 5 eller 6 oktober. (Romgard 2018:264).	sv	http://www.wikidata.org/entity/Q183584	41	48
Innergård med många växter och en man som poserar för kameran.	sv	http://www.wikidata.org/entity/Q8441	34	37
"Lars Leijonborg talar i hörsalen Beijing på Östasiatiska museet 2008 om projektet ""Project China 2008"", ett ettårigt skolprojekt med 12 elever från Kungliga tekniska högskolan (KTH) och Handelshögskolan. Projektet sponsrades av Ikea, Stora Enso, Ericsson och Sandvik."	sv	http://www.wikidata.org/entity/Q54078	228	232
1. En vattensläde från England som importerats av ingenjör Ivar Kreuger. Den har vid försök uppnått en hastighet av 45 knop. / 2. Fotboll och bandy på samma dag - några snapshots från fotbollsmatchen på Hammarby den 18 oktober samt bandyträningen på Laduviken. / 3. Den nya rundradiostationen är nu fullt färdig. En bild av de båda 17 meter höga masterna på Brunkebergshotellets tak.	sv	http://www.wikidata.org/entity/Q5645566	203	211
"1. AB. Hasse W. Tullberg Stockholm – 1920 / 2. Tryckeri - Bokbinderi - Bokförlag - Blankettförlag - Kartografisk anst. - Filmreklam / 3. Filmen är utförd av A.-B. Hasse W. Tullberg Avd. Filmreklam / 4. Firman Hasse W. Tullberg grundades 1871 i Linköping av Bokförläggaren Hasse W. Tullberg / 5. År 1888 flyttade firman till Stockholm, Drottningatan 52, därpå till Fredsgatan 28 och några år senare till Hamngatan 36. År 1909 byggde firman sitt affärs- och industrikomplex vid Kungsbroplan 3. / 6. En dag hos Tullbergs - ""Morgonstund har guld i mund"" / 7. Bolagets verkställande direktör Emil Boberg / 8. Stora kontoret / 9. ""Posten läses"" - Dir. Emil Boberg samt kamrerarne Sten Holmström och Emil Landenius /  10. Litterära avdelningen: Redaktör Gustav Åsbrink och general J. A. M. Blomstedt / 11. Reklamavedelningarnas huvudredaktion: Kapten Ragnar Ring och fru Alma Herrström / 12. Kartografiska avdelningen: Kapten G. Högstadius samt kartredaktörerna M. Lundquist och G. Wickman / 13. Nedre kontoret: ""Landsorten"" / 14. Det viktigaste av allt: ""Kassan"" - Fröknarna Ida Söderberg och Jenny Svahn / 15. Tekniska avdelningen - Faktorskontoret: Tryckeriförest. M. Peterson /16.. Sätteriet - ""Alla sättare äro bra utom de tråkiga"" / 17. Maskinsätteriet / 18. Stereotypgjuteriet / 19. Stereotyper till rotationspressen gjutas och svarvas / 20. Tullbergs ""elektriska stol""… / 21. ... som också kan användas som gjutinstrument / 22. Tryckeriet - Diegelpressar - tryckfrihetens stamort hos Tullbergs / 23. Snällpressar / 24. Lagermanspressar / 25. Rotationspress / 26. Fortsättning följer /28. Bokbinderiet / 29. Upplagan ""brytes"" / 30. De färdiga trycksakerna emballeras och avsändes / 31. Frukostrast - Rörelse på kaffemarknaden… /32. ... och en storm i Klara sjö / 33. A.-B. Hasse W. Tullberg är icke endast tillverkare av böcker utan även förläggare några av de större förlagsarbeterna / 34. A.-B. Hasse W. Tullberg utför alla arbeten inom branschen och är banbrytare i Sverige för en del specialiteter, bland vilka märkas firmans välkända självkopieringsböcker / 35. En självkopieringsbok är ej gjord i en handvändning. Först passerar papperet tryckpressen: redan vid iläggningen sorteras de tjocka och tunna arken / 36. De tryckta bladen granskas och läggas i ""stötar"", varvid de olika böckerna åtskiljas genom pappersremsor / 37. ""Stöten"" skäres, limnas och varje bok förses med försättspapper / 38. Boken häftas / 39. Omslaget påsättes / 40. Sedan böckerna torkat i press skäras de / 41. Boken pagineras / 42. Boken förses med kopieringspapper / 43. En annan av Tullbergs specialiteter, som firman infört i Sverige, är ståltrycket / 44. Gravyr- och teckningsateljén / 45. Ståltrycket fordrar omsorgsfulla förarbeten. Först utföres en originalteckning / 46. Komplicerade teckningar överföras på en stålstans medelst pantograf / 47. Stålstansen graveras / 48. Därefter går stansen till ståltryckeriet / 49. För tryckning måste tillverkas en mot stansens fördjupningar svarande matris av papp, vilken framställes i själva pressen / 50. Klart till tryckning / 51. De tryckta arken uppläggas var för sig att torka på bräder, för att det ömtåliga trycket ej skall skadas / 52. A.-B. Hasse W. Tullberg dominerar inom en specialitet, nämligen blanketterna - Det finns väl knappast någon svensk medborgare, som ej haft att göra med ""Tullbergs blanketter"". De följa honom hela livet igenom / 53. Tullbergs filmavdelning / 54. Slut"	sv	http://www.wikidata.org/entity/Q839619	403	412
Mor och barn utanför stadsbebyggelsen i Silinhot, 1962.	sv	http://www.wikidata.org/entity/Q7569	8	12
I Kinas trädgårdar: med Osvald Sirén = With Osvald Sirén in the Chinese gardens. (2007). Stockholm: Östasiatiska museet	sv	http://www.wikidata.org/entity/Q733791	24	36
Po Chuan nära Hwei Hsien, norra Honan.	sv	http://www.wikidata.org/entity/Q43684	32	37
Enligt text under Pl. 106 Kinas trädgårdar Vol. I: Parti av trädgården i Daisen-in inom Daitokuji, Kyoto: Ett torrt flodlandskap med en båt i förgrunden.	sv	http://www.wikidata.org/entity/Q901256	88	97
